==================================================================
fastsimcoal started on 26/06/2025 at 15:32:23

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
5605	1	data unknown	351.547	0	0
5606	1	data unknown	79.1092	0	0
5607	1	data unknown	3196.33	0	0
5608	1	data unknown	3772.03	0	0
5609	1	data unknown	2052.23	0	0
5610	1	data unknown	997.635	0	0
5611	1	data unknown	564.919	0	0
5612	1	data unknown	1692.74	0	0
5613	1	data unknown	2152.94	0	0
5614	1	data unknown	693.504	0	0
5615	1	data unknown	2264.19	0	0
5616	1	data unknown	68.9392	0	0
5617	1	data unknown	1078.98	0	0
5618	1	data unknown	125.42	0	0
5619	1	data unknown	2129.81	0	0
5620	1	data unknown	1078.21	0	0
5621	1	data unknown	2197.69	0	0
5622	1	data unknown	2197.46	0	0
5623	1	data unknown	250.351	0	0
5624	1	data unknown	521.751	0	0
5625	1	data unknown	595.428	0	0
5626	1	data unknown	1037.6	0	0
5627	1	data unknown	2241.19	0	0
5628	1	data unknown	2493.36	0	0
5629	1	data unknown	2050.42	0	0
5630	1	data unknown	184.036	0	0
5631	1	data unknown	302.17	0	0
5632	1	data unknown	2165.06	0	0
5633	1	data unknown	2057.1	0	0
5634	1	data unknown	2934.35	0	0
5635	1	data unknown	896.034	0	0
5636	1	data unknown	564.278	0	0
5637	1	data unknown	3666.51	0	0
5638	1	data unknown	1394.63	0	0
5639	1	data unknown	2356.87	0	0
5640	1	data unknown	535.835	0	0
5641	1	data unknown	2087.72	0	0
5642	1	data unknown	499.908	0	0
5643	1	data unknown	176.88	0	0
5644	1	data unknown	2580.21	0	0
5645	1	data unknown	3501.52	0	0
5646	1	data unknown	2770.05	0	0
5647	1	data unknown	2128.5	0	0
5648	1	data unknown	3117.12	0	0
5649	1	data unknown	2488.63	0	0
5650	1	data unknown	1024.49	0	0
5651	1	data unknown	1075.2	0	0
5652	1	data unknown	2936.51	0	0
5653	1	data unknown	2230	0	0
5654	1	data unknown	273.895	0	0
5655	1	data unknown	2212.91	0	0
5656	1	data unknown	458.221	0	0
5657	1	data unknown	1095.09	0	0
5658	1	data unknown	599.373	0	0
5659	1	data unknown	2409.27	0	0
5660	1	data unknown	2324.56	0	0
5661	1	data unknown	238.51	0	0
5662	1	data unknown	485.779	0	0
5663	1	data unknown	740.723	0	0
5664	1	data unknown	921.089	0	0
5665	1	data unknown	973.694	0	0
5666	1	data unknown	2430.78	0	0
5667	1	data unknown	219.688	0	0
5668	1	data unknown	2329.46	0	0
5669	1	data unknown	169.243	0	0
5670	1	data unknown	1983.65	0	0
5671	1	data unknown	3477.95	0	0
5672	1	data unknown	3371.02	0	0
5673	1	data unknown	2584.31	0	0
5674	1	data unknown	1601.2	0	0
5675	1	data unknown	399.857	0	0
5676	1	data unknown	2013.38	0	0
5677	1	data unknown	900.482	0	0
5678	1	data unknown	2206.66	0	0
5679	1	data unknown	1057.68	0	0
5680	1	data unknown	812.073	0	0
5681	1	data unknown	1115.04	0	0
5682	1	data unknown	393.806	0	0
5683	1	data unknown	399.353	0	0
5684	1	data unknown	854.324	0	0
5685	1	data unknown	329.765	0	0
5686	1	data unknown	442.749	0	0
5687	1	data unknown	2035.35	0	0
5688	1	data unknown	323.174	0	0
5689	1	data unknown	1927.64	0	0
5690	1	data unknown	121.223	0	0
5691	1	data unknown	898.88	0	0
5692	1	data unknown	63.3163	0	0
5693	1	data unknown	1249.75	0	0
5694	1	data unknown	1245.85	0	0
5695	1	data unknown	871.849	0	0
5696	1	data unknown	1132.11	0	0
5697	1	data unknown	2200.86	0	0
5698	1	data unknown	2160.94	0	0
5699	1	data unknown	1618.02	0	0
5700	1	data unknown	445.251	0	0
5701	1	data unknown	2214.32	0	0
5702	1	data unknown	565.361	0	0
5703	1	data unknown	2758.13	0	0
5704	1	data unknown	1668.52	0	0
5705	1	data unknown	89.9734	0	0
5706	1	data unknown	2599.29	0	0
5707	1	data unknown	1592.96	0	0
5708	1	data unknown	1101.95	0	0
5709	1	data unknown	1308.14	0	0
5710	1	data unknown	356.781	0	0
5711	1	data unknown	2323.61	0	0
5712	1	data unknown	2879.76	0	0
5713	1	data unknown	174.469	0	0
5714	1	data unknown	96.0159	0	0
5715	1	data unknown	2301.95	0	0
5716	1	data unknown	1119.65	0	0
5717	1	data unknown	2274.12	0	0
5718	1	data unknown	272.339	0	0
5719	1	data unknown	0.663757	0	0
5720	1	data unknown	2439.12	0	0
5721	1	data unknown	889.595	0	0
5722	1	data unknown	4016.74	0	0
5723	1	data unknown	2307.5	0	0
5724	1	data unknown	2097.97	0	0
5725	1	data unknown	3724.98	0	0
5726	1	data unknown	1709.27	0	0
5727	1	data unknown	738.434	0	0
5728	1	data unknown	107.719	0	0
5729	1	data unknown	227.951	0	0
5730	1	data unknown	359.093	0	0
5731	1	data unknown	2408.63	0	0
5732	1	data unknown	1535.09	0	0
5733	1	data unknown	2134.41	0	0
5734	1	data unknown	1856.17	0	0
5735	1	data unknown	788.391	0	0
5736	1	data unknown	2213.19	0	0
5737	1	data unknown	651.024	0	0
5738	1	data unknown	1297.83	0	0
5739	1	data unknown	771.889	0	0
5740	1	data unknown	3870.94	0	0
5741	1	data unknown	160.355	0	0
5742	1	data unknown	246.33	0	0
5743	1	data unknown	289.421	0	0
5744	1	data unknown	2852.56	0	0
5745	1	data unknown	1172.96	0	0
5746	1	data unknown	2821.27	0	0
5747	1	data unknown	2865.39	0	0
5748	1	data unknown	755.18	0	0
5749	1	data unknown	705.49	0	0
5750	1	data unknown	40.1154	0	0
5751	1	data unknown	1013.82	0	0
5752	1	data unknown	943.695	0	0
5753	1	data unknown	1289.19	0	0
5754	1	data unknown	2074.57	0	0
5755	1	data unknown	202.789	0	0
5756	1	data unknown	1297.35	0	0
5757	1	data unknown	2241.03	0	0
5758	1	data unknown	179.459	0	0
5759	1	data unknown	2891.11	0	0
5760	1	data unknown	1420.93	0	0
5761	1	data unknown	3082.64	0	0
5762	1	data unknown	2803.97	0	0
5763	1	data unknown	931.16	0	0
5764	1	data unknown	1138.77	0	0
5765	1	data unknown	623.55	0	0
5766	1	data unknown	1626.71	0	0
5767	1	data unknown	2651.89	0	0
5768	1	data unknown	2390.76	0	0
5769	1	data unknown	2587.34	0	0
5770	1	data unknown	3109.52	0	0
5771	1	data unknown	2299.14	0	0
5772	1	data unknown	1291.5	0	0
5773	1	data unknown	127.037	0	0
5774	1	data unknown	1897.48	0	0
5775	1	data unknown	1750.27	0	0
5776	1	data unknown	2192.17	0	0
5777	1	data unknown	2558.75	0	0
5778	1	data unknown	547.874	0	0
5779	1	data unknown	163.246	0	0
5780	1	data unknown	2096.81	0	0
5781	1	data unknown	3267.74	0	0
5782	1	data unknown	2029.91	0	0
5783	1	data unknown	145.569	0	0
5784	1	data unknown	972.557	0	0
5785	1	data unknown	2405.88	0	0
5786	1	data unknown	2046.05	0	0
5787	1	data unknown	2425.84	0	0
5788	1	data unknown	13.1683	0	0
5789	1	data unknown	1056.98	0	0
5790	1	data unknown	2018.96	0	0
5791	1	data unknown	1462.88	0	0
5792	1	data unknown	1517.33	0	0
5793	1	data unknown	2659.22	0	0
5794	1	data unknown	1955.96	0	0
5795	1	data unknown	2008.54	0	0
5796	1	data unknown	1392.78	0	0
5797	1	data unknown	551.338	0	0
5798	1	data unknown	1150.09	0	0
5799	1	data unknown	1071.2	0	0
5800	1	data unknown	225.945	0	0
5801	1	data unknown	291.595	0	0
5802	1	data unknown	2680.69	0	0
5803	1	data unknown	2268.8	0	0
5804	1	data unknown	2332.34	0	0
5805	1	data unknown	324.097	0	0
5806	1	data unknown	2453.22	0	0
5807	1	data unknown	1808.72	0	0
5808	1	data unknown	4385.01	0	0
5809	1	data unknown	193.146	0	0
5810	1	data unknown	2562.4	0	0
5811	1	data unknown	1091.09	0	0
5812	1	data unknown	1163.27	0	0
5813	1	data unknown	161.369	0	0
5814	1	data unknown	1026.12	0	0
5815	1	data unknown	2310.8	0	0
5816	1	data unknown	311.203	0	0
5817	1	data unknown	1881.56	0	0
5818	1	data unknown	105.087	0	0
5819	1	data unknown	1106	0	0
5820	1	data unknown	2199.15	0	0
5821	1	data unknown	2930.61	0	0
5822	1	data unknown	14.1907	0	0
5823	1	data unknown	1057.11	0	0
5824	1	data unknown	1289.87	0	0
5825	1	data unknown	84.0912	0	0
5826	1	data unknown	1158.47	0	0
5827	1	data unknown	1210.37	0	0
5828	1	data unknown	2376.86	0	0
5829	1	data unknown	689.751	0	0
5830	1	data unknown	233.353	0	0
5831	1	data unknown	3378.64	0	0
5832	1	data unknown	1915.77	0	0
5833	1	data unknown	244.934	0	0
5834	1	data unknown	788.414	0	0
5835	1	data unknown	568.161	0	0
5836	1	data unknown	1181.85	0	0
5837	1	data unknown	2735.38	0	0
5838	1	data unknown	2403.97	0	0
5839	1	data unknown	1877.88	0	0
5840	1	data unknown	2030.19	0	0
5841	1	data unknown	566.254	0	0
5842	1	data unknown	8.88062	0	0
5843	1	data unknown	544.991	0	0
5844	1	data unknown	950.638	0	0
5845	1	data unknown	985.1	0	0
5846	1	data unknown	2037.2	0	0
5847	1	data unknown	2634.62	0	0
5848	1	data unknown	435.059	0	0
5849	1	data unknown	14.1907	0	0
5850	1	data unknown	2310.89	0	0
5851	1	data unknown	2669.81	0	0
5852	1	data unknown	2340.15	0	0
5853	1	data unknown	2001.88	0	0
5854	1	data unknown	1759.32	0	0
5855	1	data unknown	2650.22	0	0
5856	1	data unknown	230.392	0	0
5857	1	data unknown	3587.94	0	0
5858	1	data unknown	1547.1	0	0
5859	1	data unknown	715.126	0	0
5860	1	data unknown	2035.49	0	0
5861	1	data unknown	2357.63	0	0
5862	1	data unknown	735.901	0	0
5863	1	data unknown	1653.01	0	0
5864	1	data unknown	2789.91	0	0
5865	1	data unknown	160.774	0	0
5866	1	data unknown	1875.44	0	0
5867	1	data unknown	1478.18	0	0
5868	1	data unknown	2570.21	0	0
5869	1	data unknown	2674.14	0	0
5870	1	data unknown	2187.21	0	0
5871	1	data unknown	3448.73	0	0
5872	1	data unknown	2096.52	0	0
5873	1	data unknown	636.475	0	0
5874	1	data unknown	866.966	0	0
5875	1	data unknown	174.706	0	0
5876	1	data unknown	3167.23	0	0
5877	1	data unknown	802.879	0	0
5878	1	data unknown	2052.1	0	0
5879	1	data unknown	2042.1	0	0
5880	1	data unknown	186.012	0	0
5881	1	data unknown	335.556	0	0
5882	1	data unknown	530.968	0	0
5883	1	data unknown	2355.69	0	0
5884	1	data unknown	3116.99	0	0
5885	1	data unknown	579.865	0	0
5886	1	data unknown	2524.15	0	0
5887	1	data unknown	1039.38	0	0
5888	1	data unknown	1651.12	0	0
5889	1	data unknown	2728.76	0	0
5890	1	data unknown	2236.49	0	0
5891	1	data unknown	2267.33	0	0
5892	1	data unknown	2073.89	0	0
5893	1	data unknown	619.743	0	0
5894	1	data unknown	53.2761	0	0
5895	1	data unknown	1285.08	0	0
5896	1	data unknown	1235.72	0	0
5897	1	data unknown	1779.88	0	0
5898	1	data unknown	2215.48	0	0
5899	1	data unknown	2386.07	0	0
5900	1	data unknown	2014.16	0	0
5901	1	data unknown	153.526	0	0
5902	1	data unknown	80.6656	0	0
5903	1	data unknown	995.438	0	0
5904	1	data unknown	1266.11	0	0
5905	1	data unknown	2966.55	0	0
5906	1	data unknown	168.076	0	0
5907	1	data unknown	1335.14	0	0
5908	1	data unknown	543.198	0	0
5909	1	data unknown	3278.51	0	0
5910	1	data unknown	1924.55	0	0
5911	1	data unknown	169.342	0	0
5912	1	data unknown	145.706	0	0
5913	1	data unknown	371.887	0	0
5914	1	data unknown	646.523	0	0
5915	1	data unknown	2088	0	0
5916	1	data unknown	372.604	0	0
5917	1	data unknown	4053.94	0	0
5918	1	data unknown	1949.26	0	0
5919	1	data unknown	168.495	0	0
5920	1	data unknown	1100.67	0	0
5921	1	data unknown	1868.35	0	0
5922	1	data unknown	236.443	0	0
5923	1	data unknown	886.368	0	0
5924	1	data unknown	452.156	0	0
5925	1	data unknown	112.923	0	0
5926	1	data unknown	2163.32	0	0
5927	1	data unknown	1560.45	0	0
5928	1	data unknown	1930.64	0	0
5929	1	data unknown	1003.61	0	0
5930	1	data unknown	441.46	0	0
5931	1	data unknown	2865.42	0	0
5932	1	data unknown	2008.02	0	0
5933	1	data unknown	483.299	0	0
5934	1	data unknown	77.9572	0	0
5935	1	data unknown	1000.41	0	0
5936	1	data unknown	506.203	0	0
5937	1	data unknown	2779.98	0	0
5938	1	data unknown	250.801	0	0
5939	1	data unknown	2014.45	0	0
5940	1	data unknown	2847.4	0	0
5941	1	data unknown	1764.95	0	0
5942	1	data unknown	974.586	0	0
5943	1	data unknown	672.157	0	0
5944	1	data unknown	1782.37	0	0
5945	1	data unknown	255.241	0	0
5946	1	data unknown	622.589	0	0
5947	1	data unknown	284.523	0	0
5948	1	data unknown	397.324	0	0
5949	1	data unknown	835.861	0	0
5950	1	data unknown	2254.83	0	0
5951	1	data unknown	233.65	0	0
5952	1	data unknown	228.264	0	0
5953	1	data unknown	2520.88	0	0
5954	1	data unknown	2085.03	0	0
5955	1	data unknown	1917.24	0	0
5956	1	data unknown	2087.12	0	0
5957	1	data unknown	2214.78	0	0
5958	1	data unknown	1758.85	0	0
5959	1	data unknown	20.9122	0	0
5960	1	data unknown	174.973	0	0
5961	1	data unknown	11.6196	0	0
5962	1	data unknown	114.082	0	0
5963	1	data unknown	209.404	0	0
5964	1	data unknown	544.586	0	0
5965	1	data unknown	845.81	0	0
5966	1	data unknown	2161.44	0	0
5967	1	data unknown	2039.09	0	0
5968	1	data unknown	2955.99	0	0
5969	1	data unknown	2310.63	0	0
5970	1	data unknown	31.1127	0	0
5971	1	data unknown	2041.13	0	0
5972	1	data unknown	278.381	0	0
5973	1	data unknown	2337.16	0	0
5974	1	data unknown	1226.5	0	0
5975	1	data unknown	2356.9	0	0
5976	1	data unknown	1167.37	0	0
5977	1	data unknown	8.36182	0	0
5978	1	data unknown	1037.16	0	0
5979	1	data unknown	2345.71	0	0
5980	1	data unknown	658.791	0	0
5981	1	data unknown	3237.68	0	0
5982	1	data unknown	853.241	0	0
5983	1	data unknown	587.776	0	0
5984	1	data unknown	3131.84	0	0
5985	1	data unknown	730.278	0	0
5986	1	data unknown	2177.14	0	0
5987	1	data unknown	1843.22	0	0
5988	1	data unknown	2066.1	0	0
5989	1	data unknown	2651.7	0	0
5990	1	data unknown	2361.73	0	0
5991	1	data unknown	2253.11	0	0
5992	1	data unknown	165.405	0	0
5993	1	data unknown	1546.72	0	0
5994	1	data unknown	879.532	0	0
5995	1	data unknown	3303.73	0	0
5996	1	data unknown	360.306	0	0
5997	1	data unknown	837.479	0	0
5998	1	data unknown	2160.65	0	0
5999	1	data unknown	2868.84	0	0
6000	1	data unknown	2113.39	0	0
6001	1	data unknown	1287.16	0	0
6002	1	data unknown	1781.62	0	0
6003	1	data unknown	2099.58	0	0
6004	1	data unknown	2437.86	0	0
6005	1	data unknown	2165.7	0	0
6006	1	data unknown	2287.3	0	0
6007	1	data unknown	2864.27	0	0
6008	1	data unknown	2100.65	0	0
6009	1	data unknown	896.164	0	0
6010	1	data unknown	1605.94	0	0
6011	1	data unknown	3368.89	0	0
6012	1	data unknown	727.882	0	0
6013	1	data unknown	906.685	0	0
6014	1	data unknown	2071.26	0	0
6015	1	data unknown	2657.17	0	0
6016	1	data unknown	1843.65	0	0
6017	1	data unknown	2665.46	0	0
6018	1	data unknown	2111.18	0	0
6019	1	data unknown	781.418	0	0
6020	1	data unknown	454.262	0	0
6021	1	data unknown	1156.16	0	0
6022	1	data unknown	561.211	0	0
6023	1	data unknown	3019.66	0	0
6024	1	data unknown	2194.73	0	0
6025	1	data unknown	1247.85	0	0
6026	1	data unknown	84.5795	0	0
6027	1	data unknown	1767.5	0	0
6028	1	data unknown	1740.91	0	0
6029	1	data unknown	627.701	0	0
6030	1	data unknown	2016.23	0	0
6031	1	data unknown	430.145	0	0
6032	1	data unknown	988.838	0	0
6033	1	data unknown	2686.14	0	0
6034	1	data unknown	596.481	0	0
6035	1	data unknown	876.32	0	0
6036	1	data unknown	1591.19	0	0
6037	1	data unknown	1339.18	0	0
6038	1	data unknown	571.449	0	0
6039	1	data unknown	964.867	0	0
6040	1	data unknown	3553.93	0	0
6041	1	data unknown	2478.18	0	0
6042	1	data unknown	1698.61	0	0
6043	1	data unknown	1669.67	0	0
6044	1	data unknown	2098.48	0	0
6045	1	data unknown	1906.62	0	0
6046	1	data unknown	2046.28	0	0
6047	1	data unknown	2070.68	0	0
6048	1	data unknown	1513.67	0	0
6049	1	data unknown	823.692	0	0
6050	1	data unknown	2453.04	0	0
6051	1	data unknown	84.4193	0	0
6052	1	data unknown	1254.6	0	0
6053	1	data unknown	1573.59	0	0
6054	1	data unknown	2121.69	0	0
6055	1	data unknown	2416.59	0	0
6056	1	data unknown	1597.91	0	0
6057	1	data unknown	167.595	0	0
6058	1	data unknown	697.243	0	0
6059	1	data unknown	2206.18	0	0
6060	1	data unknown	1005.58	0	0
6061	1	data unknown	2437.21	0	0
6062	1	data unknown	2228.4	0	0
6063	1	data unknown	2363.21	0	0
6064	1	data unknown	2022.01	0	0
6065	1	data unknown	640.8	0	0
6066	1	data unknown	290.123	0	0
6067	1	data unknown	929.436	0	0
6068	1	data unknown	2262.68	0	0
6069	1	data unknown	1021.22	0	0
6070	1	data unknown	311.562	0	0
6071	1	data unknown	2360.09	0	0
6072	1	data unknown	2065.7	0	0
6073	1	data unknown	187.981	0	0
6074	1	data unknown	1003.87	0	0
6075	1	data unknown	2009.18	0	0
6076	1	data unknown	3611.47	0	0
6077	1	data unknown	395.821	0	0
6078	1	data unknown	376.266	0	0
6079	1	data unknown	2223.93	0	0
6080	1	data unknown	2113.41	0	0
6081	1	data unknown	2516.13	0	0
6082	1	data unknown	2157.61	0	0
6083	1	data unknown	2446.42	0	0
6084	1	data unknown	2710.21	0	0
6085	1	data unknown	2756.15	0	0
6086	1	data unknown	148.705	0	0
6087	1	data unknown	2218.67	0	0
6088	1	data unknown	153.076	0	0
6089	1	data unknown	2299.17	0	0
6090	1	data unknown	2073.9	0	0
6091	1	data unknown	2635.24	0	0
6092	1	data unknown	2127.28	0	0
6093	1	data unknown	1576.83	0	0
6094	1	data unknown	2010.18	0	0
6095	1	data unknown	2322.65	0	0
6096	1	data unknown	1600.53	0	0
6097	1	data unknown	731.621	0	0
6098	1	data unknown	1226.5	0	0
6099	1	data unknown	2722.17	0	0
6100	1	data unknown	514.206	0	0
6101	1	data unknown	2586.57	0	0
6102	1	data unknown	2518.5	0	0
6103	1	data unknown	1296.9	0	0
6104	1	data unknown	2388.86	0	0
6105	1	data unknown	2237.37	0	0
6106	1	data unknown	1028.29	0	0
6107	1	data unknown	1844.66	0	0
6108	1	data unknown	64.827	0	0
6109	1	data unknown	2034.61	0	0
6110	1	data unknown	2048.64	0	0
6111	1	data unknown	860.916	0	0
6112	1	data unknown	2325.61	0	0
6113	1	data unknown	2212.59	0	0
6114	1	data unknown	1964.26	0	0
6115	1	data unknown	2030.64	0	0
6116	1	data unknown	547.447	0	0
6117	1	data unknown	244.37	0	0
6118	1	data unknown	1796.97	0	0
6119	1	data unknown	164.955	0	0
6120	1	data unknown	562.874	0	0
6121	1	data unknown	1952.87	0	0
6122	1	data unknown	413.948	0	0
6123	1	data unknown	2091.26	0	0
6124	1	data unknown	3168.54	0	0
6125	1	data unknown	901.375	0	0
6126	1	data unknown	2779.89	0	0
6127	1	data unknown	138.069	0	0
6128	1	data unknown	1421.36	0	0
6129	1	data unknown	2909.17	0	0
6130	1	data unknown	105.766	0	0
6131	1	data unknown	1525.58	0	0
6132	1	data unknown	95.7336	0	0
6133	1	data unknown	72.2961	0	0
6134	1	data unknown	171.638	0	0
6135	1	data unknown	1545.1	0	0
6136	1	data unknown	1408.51	0	0
6137	1	data unknown	2699.17	0	0
6138	1	data unknown	1119.66	0	0
6139	1	data unknown	333.839	0	0
6140	1	data unknown	3399.75	0	0
6141	1	data unknown	243.973	0	0
6142	1	data unknown	2046.38	0	0
6143	1	data unknown	2936.29	0	0
6144	1	data unknown	701.653	0	0
6145	1	data unknown	1606.14	0	0
6146	1	data unknown	2061.69	0	0
6147	1	data unknown	2214.72	0	0
6148	1	data unknown	2196.16	0	0
6149	1	data unknown	536.209	0	0
6150	1	data unknown	2465.13	0	0
6151	1	data unknown	1675.58	0	0
6152	1	data unknown	563.85	0	0
6153	1	data unknown	808.075	0	0
6154	1	data unknown	2316.69	0	0
6155	1	data unknown	2201.49	0	0
6156	1	data unknown	1301.85	0	0
6157	1	data unknown	2445.04	0	0
6158	1	data unknown	2121.47	0	0
6159	1	data unknown	1439	0	0
6160	1	data unknown	188.53	0	0
6161	1	data unknown	93.8034	0	0
6162	1	data unknown	1634.7	0	0
6163	1	data unknown	958.687	0	0
6164	1	data unknown	2042.49	0	0
6165	1	data unknown	2355.93	0	0
6166	1	data unknown	2570.16	0	0
6167	1	data unknown	1223.45	0	0
6168	1	data unknown	95.7413	0	0
6169	1	data unknown	2125.35	0	0
6170	1	data unknown	1463.13	0	0
6171	1	data unknown	2827.91	0	0
6172	1	data unknown	220.703	0	0
6173	1	data unknown	2030.6	0	0
6174	1	data unknown	546.661	0	0
6175	1	data unknown	491.219	0	0
6176	1	data unknown	1213.26	0	0
6177	1	data unknown	1212.01	0	0
6178	1	data unknown	2115.59	0	0
6179	1	data unknown	1352.33	0	0
6180	1	data unknown	2337.97	0	0
6181	1	data unknown	798.889	0	0
6182	1	data unknown	2195.08	0	0
6183	1	data unknown	2206.87	0	0
6184	1	data unknown	1453.83	0	0
6185	1	data unknown	2077.03	0	0
6186	1	data unknown	2086.29	0	0
6187	1	data unknown	1658.06	0	0
6188	1	data unknown	1143.99	0	0
6189	1	data unknown	184.86	0	0
6190	1	data unknown	2262.39	0	0
6191	1	data unknown	1367.71	0	0
6192	1	data unknown	1595.44	0	0
6193	1	data unknown	2544.34	0	0
6194	1	data unknown	44.2963	0	0
6195	1	data unknown	1844.99	0	0
6196	1	data unknown	78.7888	0	0
6197	1	data unknown	260.75	0	0
6198	1	data unknown	2735.74	0	0
6199	1	data unknown	3220.21	0	0
6200	1	data unknown	1434.77	0	0
6201	1	data unknown	634.773	0	0
6202	1	data unknown	2754.54	0	0
6203	1	data unknown	2554.73	0	0
6204	1	data unknown	933.212	0	0
6205	1	data unknown	1378.31	0	0
6206	1	data unknown	2121.43	0	0
6207	1	data unknown	323.296	0	0
6208	1	data unknown	726.646	0	0
6209	1	data unknown	2527.1	0	0
6210	1	data unknown	1937.39	0	0
6211	1	data unknown	838.234	0	0
6212	1	data unknown	2566.61	0	0
6213	1	data unknown	2146.34	0	0
6214	1	data unknown	2385.5	0	0
6215	1	data unknown	654.526	0	0
6216	1	data unknown	1528.2	0	0
6217	1	data unknown	13.5117	0	0
6218	1	data unknown	114.227	0	0
6219	1	data unknown	1876.82	0	0
6220	1	data unknown	336.327	0	0
6221	1	data unknown	166.588	0	0
6222	1	data unknown	1615.75	0	0
6223	1	data unknown	2298.29	0	0
6224	1	data unknown	1739.16	0	0
6225	1	data unknown	795.807	0	0
6226	1	data unknown	237.93	0	0
6227	1	data unknown	2738.91	0	0
6228	1	data unknown	1008.44	0	0
6229	1	data unknown	2074.98	0	0
6230	1	data unknown	2723.26	0	0
6231	1	data unknown	2335.43	0	0
6232	1	data unknown	143.898	0	0
6233	1	data unknown	2036.56	0	0
6234	1	data unknown	1529.81	0	0
6235	1	data unknown	4074.93	0	0
6236	1	data unknown	216.301	0	0
6237	1	data unknown	421.844	0	0
6238	1	data unknown	1083.92	0	0
6239	1	data unknown	2532.76	0	0
6240	1	data unknown	2010.18	0	0
6241	1	data unknown	965.813	0	0
6242	1	data unknown	2610.26	0	0
6243	1	data unknown	1416.24	0	0
6244	1	data unknown	2580.18	0	0
6245	1	data unknown	2665.48	0	0
6246	1	data unknown	1065.25	0	0
6247	1	data unknown	1715.61	0	0
6248	1	data unknown	2330.76	0	0
6249	1	data unknown	1299.46	0	0
6250	1	data unknown	756.477	0	0
6251	1	data unknown	1150.15	0	0
6252	1	data unknown	1868.57	0	0
6253	1	data unknown	2191.11	0	0
6254	1	data unknown	2587.49	0	0
6255	1	data unknown	2314.09	0	0
6256	1	data unknown	310.295	0	0
6257	1	data unknown	2873.93	0	0
6258	1	data unknown	829.689	0	0
6259	1	data unknown	2136.18	0	0
6260	1	data unknown	210.854	0	0
6261	1	data unknown	531.853	0	0
6262	1	data unknown	2546.35	0	0
6263	1	data unknown	2013.84	0	0
6264	1	data unknown	144.814	0	0
6265	1	data unknown	33.0048	0	0
6266	1	data unknown	342.072	0	0
6267	1	data unknown	92.3691	0	0
6268	1	data unknown	1252.11	0	0
6269	1	data unknown	2378.19	0	0
